 NT G1 G2 G3 sum
PRL 0.0004399661009961653 0.0007473290734035974 0.002013267505816654 0.0010453639186120242 0.0042459265988284405
TC2N 0.0007265368506162741 0.0014679078925347957 0.0007232548117459055 0.0013128524410458216 0.004230551995942796
SNORD114-4 0.0007696995046873561 0.0009758336239622078 0.0017068770610290693 0.0007577653636591293 0.004210175553337763
SIX3 0.0005683795182468764 0.0005838834353073203 0.0016620949140502806 0.0013810396881240156 0.004195397555728493
CDCA4 0.0006567745372580054 0.0004886330125411743 0.001114311743479869 0.0019233337772868292 0.004183053070565879
ZNF366 0.0009985821422798156 0.000874000474168809 0.0014190731026997026 0.0008907825707389846 0.004182438289887311
CENPF 0.0008040982580101132 0.0007256602979510296 0.0011370310541678696 0.0015119259383543865 0.004178715548483399
BAT1 0.0006620863796582166 0.0010670986029005629 0.0011797579188459104 0.0012319793694691447 0.004140922270873835
MEI1 0.0006462479758538741 0.0006799439250371294 0.0014519598425360492 0.0013495478333546257 0.004127699576781678
CRHR2 0.000963388828322449 0.0005703489688200834 0.001538413936972224 0.0010360048621825837 0.00410815659629734
C11orf24 0.0006498548844553504 0.0007666776337936592 0.001527348638434845 0.0011504372039404295 0.0040943183606242835
LOC648691 0.0005075432125178166 0.0010508333188552097 0.0016404896002622936 0.000890849740922155 0.004089715872557475
ATP5O 0.0007431059883836052 0.000660501194682718 0.0015498884423622826 0.0011357485551674214 0.004089244180596027
ZNF239 0.0007689723065894829 0.0006875800477245923 0.0011842819270488788 0.0014452232628340937 0.004086057544197047
HOXD3 0.0006088278994124683 0.0007797116022143768 0.0014529468879782954 0.00123170221615088 0.00407318860575602
SIRT1 0.0005731004831230307 0.000683853467339089 0.0009677439050708541 0.0018316122047446945 0.004056310060277669
PDRG1 0.00045464900789441256 0.0008514912207390297 0.0016661643989662196 0.0010713693817012003 0.004043674009300862
DSPP 0.0005249307007494271 0.0012736791373778923 0.0016520492636007574 0.0005927882753280373 0.004043447377056114
LOC728927 0.0004626996692389267 0.0006786966335785486 0.0016263422897162556 0.0012700496526643064 0.004037788245198038
DDIT3 0.0005436743078103681 0.0007606381742991847 0.0015182235357890006 0.001214236430041807 0.00403677244794036
BMP4 0.0009395295182338554 0.0008384399533960144 0.0008781792241228048 0.0013687027542362284 0.004024851449988903
RIMS3 0.0005004102330943702 0.001036382455970969 0.0015888448047858173 0.0008933309654297639 0.004018968459280921
ITM2C 0.0007229829036205256 0.0006217123254448717 0.0011723642311858905 0.001490450775194489 0.004007510235445777
MEG3 0.0009060857619866013 0.0010979726632742372 0.000990800438915263 0.0009960728663134832 0.003990931730489584
USP53 0.0005014843560400738 0.0006349988539216726 0.0012631017703264799 0.001586612699338354 0.00398619767962658
ST8SIA3 0.000789711387851583 0.0006764394835342278 0.0012923776631936176 0.0011880092276384513 0.003946537762217879
GCH1 0.0006016365836078567 0.0009150972889376755 0.0012334438196615525 0.0011953048356532318 0.003945482527860316
LAG3 0.0007696349682890978 0.0009517200376808477 0.001021368661094532 0.0012005984096808875 0.003943322076745364
LOH12CR1 0.0006362718600683228 0.0015138580677572181 0.0009367557347898937 0.0008471653609918941 0.003934051023607329
PRKACA 0.0006234782206234101 0.0010881070424526213 0.001143506556053625 0.0010605690210652903 0.003915660840194946
XPNPEP1 0.0007839217124826084 0.0011634680814526536 0.0007932438822922487 0.0011613381643669565 0.003901971840594467
BLVRA 0.0005862299054467514 0.0007159784309637115 0.0007735036636472125 0.0018241028772147804 0.0038998148772724558
RILP 0.0007064785781741121 0.00040491406073815293 0.0007954220795271819 0.0019856663619040532 0.0038924810803435002
PAX6 0.000713771431375382 0.0009920363980857926 0.000919012369667731 0.0012675831877396553 0.0038924033868685606
ST6GALNAC1 0.0004151671615181743 0.0012669952631633923 0.0014883562156625355 0.0007170947626068504 0.003887613402950953
DUSP10 0.0005032831492740568 0.0004288284210019415 0.001304717245189634 0.001648790546613848 0.00388561936207948
CSRP1 0.0007022530934964922 0.0008982263449046346 0.0011464457353985442 0.0011299426714912817 0.0038768678452909527
FAM195B 0.0006916411498686521 0.0009033321772892256 0.0013136496827914716 0.0009623984684568917 0.0038710214784062414
AKNA 0.0005541364924866755 0.0013481557666206849 0.000989505911448857 0.0009786644567511033 0.003870462627307321
KIAA1143 0.0005723754139097505 0.0007821305621629098 0.0011305926412529324 0.0013795040973669495 0.003864602714692542
POPDC2 0.0004285545112085636 0.0008871931200703646 0.0015736493150163276 0.000971962372483828 0.0038613593187790834
GPNMB 0.000564180551016553 0.0005577207442529211 0.0018666683818478126 0.0008658422683497479 0.003854411945467035
AGRN 0.0012231273024288325 0.000783624060022205 0.0010789521675144066 0.0007630211724705187 0.0038487247024359627
FGL1 0.0006291675101131355 0.0008272462541194904 0.0012313691794835087 0.0011468083697544775 0.003834591313470612
FCGR3A 0.0004602914621838677 0.0008078251361500272 0.0014182491138060404 0.001147981625942819 0.003834347338082754
FLAD1 0.0007558288990287623 0.0006121886559001582 0.0012049870402324127 0.0012275235564015098 0.003800528151562843
SNORD94 0.0005963750148344485 0.0011644628795870217 0.0012127978109222738 0.0008180000922161255 0.0037916357975598695
MRPS23 0.0007903507857736755 0.000542321533633062 0.0013315478545564469 0.0011193989835003072 0.0037836191574634912
ZNF227 0.0006045679898055979 0.0007268402302018353 0.001007572067249549 0.001432925401750946 0.003771905689007928
SLC39A7 0.0009163522748916379 0.0007491248563792904 0.001159507510143071 0.0009419048555200741 0.003766889496934073
MIR1178 0.0004932400276931616 0.0008854638938459605 0.0009815280636461558 0.0014056837674775423 0.00376591575266282
SCG5 0.00041306724665796145 0.0005681961611611396 0.0016221657872412063 0.0011606659468316146 0.003764095141891922
HDAC4 0.0007285374880627806 0.0006225734557237899 0.0010021456747390995 0.0014078603301250399 0.00376111694865071
LMO3 0.0006504704892492435 0.0007193579450688332 0.0013150712149285007 0.0010755775494538668 0.0037604771987004445
TP53TG3B 0.0012525437137851862 0.0008247408567042724 0.0009143608419802676 0.0007652470134182832 0.0037568924258880093
RBAK 0.0005541641363197972 0.0006242806055677879 0.0014138942422803683 0.00116255096841684 0.003754889952584793
TAS2R42 0.0005728673822196567 0.0007131669102927002 0.0008529711955293111 0.0016148513158501896 0.0037538568038918575
GRHL2 0.0005230477902335378 0.0007776907149916039 0.0012566566808647106 0.0011876344545260057 0.003745029640615858
C8orf38 0.0005444746559474417 0.0004620628151768776 0.0012126327605280088 0.0015175337424341967 0.0037367039740865246
RABIF 0.0007088619792404683 0.0006656021527305889 0.001338240772522741 0.0010182797665562982 0.0037309846710500963
NUDCD3 0.0006652391021260036 0.0009858877779873206 0.001099202552214422 0.00097915199269418 0.0037294814250219263
CRTAC1 0.0005749721454681329 0.0006946756547492812 0.0012347008899869108 0.001221960014484278 0.003726308704688603
