 NT G1 G2 G3 sum
CDC42EP5 0.0006514781031477056 0.0010585090668816378 0.0008109988971258447 0.0009622890146039717 0.0034832750817591603
NCKAP1 0.00012195090257105981 0.001558066313657425 0.0006099497240805488 0.0011292166582073028 0.0034191835985163364
AP3D1 0.0002037773837203397 0.0016639971363134518 0.0009294751259674514 0.0006145207632285872 0.0034117704092298303
XPO1 0.0015278518487051277 0.0010190411942484008 0.000375962270937017 0.00047418349348933505 0.00339703880737988
C17orf90 0.0008837824129416137 0.0008279117827236808 0.0011266704929356777 0.000526055483692156 0.003364420172293128
MIR21 0.0015025312655526063 0.0004731143956257284 0.0007755082955923998 0.0005959046003959467 0.003347058557166681
LOXL3 0.0012884968511077688 0.0004566471069502825 0.0006595973648252109 0.0009319869256955628 0.003336728248578825
SNORD114-4 0.001375678607827949 0.0007389740980140033 0.0008728669946474567 0.0003393859076411096 0.003326905608130519
FAM195B 9.342430028209456e-05 0.0007002342054865198 0.0012679461010594415 0.0012498402312661402 0.0033114448380941962
CHI3L2 0.000662215096594868 0.0013432381582807625 0.00035770607556629964 0.0009469694357496728 0.0033101287661916026
MIR1272 9.760242710892987e-05 0.0015784323652317845 0.0011051268907075436 0.0005269265501966694 0.0033080882332449275
C1orf158 0.0007318164072747461 0.001314022974669668 0.0004022026087919019 0.0008431587183721194 0.0032912007091084354
C16orf81 0.000204709819547453 0.0013047569924723482 0.00048489875212227775 0.0012832740103522523 0.003277639574494331
PHTF1 0.0013566887797795972 0.0013337827303994995 0.0003330500057548955 0.00023304248328051262 0.0032565639992145046
STAG3L4 9.637299699132709e-05 0.0014771539800885196 0.0012380089955806284 0.00043259937951838133 0.0032441353521788564
TC2N 0.0009375700703073388 0.0013200737657074562 0.000331127870696196 0.0006232032100632815 0.0032119749167742726
MIR191 0.00022288790730065608 0.001517923105164075 0.0007670277694529882 0.0006147317304212843 0.0031225705123390035
DLG2 0.0012030339712892572 0.00037199979035813004 0.000494524556978122 0.00104461178451965 0.0031141701031451594
UGGT1 0.00036241731613345234 0.0012973164242369114 0.0006688500007793576 0.0007796882939871861 0.0031082720351369077
MOSPD3 0.00017113303671397877 0.0013387533599220473 0.0006254722318400278 0.0009670735986667386 0.0031024322271427924
C1orf70 0.0009554297266518109 0.0006257165468555936 0.0009271570362315211 0.0005874174400849247 0.0030957207498238503
GTF3C1 0.00026155951186672443 0.0013309644422181079 0.0011547632457135767 0.0003416251864916709 0.00308891238629008
FLYWCH2 0.00017118050513770182 0.0011015474236537573 0.0004534654397636912 0.0013524489426684377 0.003078642311223588
MALL 0.0012390443880649976 0.0008999535926422898 0.0005786625932029964 0.00034768302672344984 0.0030653436006337336
C1orf100 0.00037770307660274114 0.0013730970706203396 0.00038057103404858043 0.0009221338399245168 0.0030535050211961783
FSD1 0.0011781212819958885 0.0008845161935551387 0.0006092975201778032 0.00037472341703875757 0.003046658412767588
GRPEL2 0.00012274843065565187 0.0012365951778703977 0.0004475115687505958 0.0012078751379799727 0.0030147303152566183
RABGGTA 0.0008311175913084766 0.0006859267091724618 0.0006117292227984244 0.0008646020472848979 0.0029933755705642603
RPL27 8.035784934451859e-05 0.0013415861843820362 0.0012291902868084904 0.00033203493642667756 0.0029831692569617227
MIR1252 0.00011726723751727013 0.0013613722207222562 0.0004789218961161994 0.0010236708757801565 0.002981232230135882
SLC6A6 0.0005066213997708797 0.000933966188551507 0.0005926560770937072 0.0009460391507437813 0.002979282816159875
SAMM50 9.776310898428741e-05 0.0012901817576789828 0.0012167967151915987 0.0003422105785745211 0.00294695216042939
TMEM104 9.02369269501086e-05 0.0012977826720624145 0.0005224931454174379 0.0010361349624334773 0.002946647706863438
TAS2R42 0.00018771721918474032 0.0007745168136741162 0.0006164624819071779 0.0013668385675052492 0.0029455350822712835
PAK1 0.0005325811232411444 0.0009081677585785618 0.0007494447374085091 0.000745564074904383 0.0029357576941325984
AQP10 0.0006206238246386816 0.0006312727392485999 0.0004403310790652328 0.0012340758533649799 0.0029263034963174944
EVX1 0.001351313699697276 0.00045174992292970774 0.0007558755151667524 0.00036553517510267574 0.0029244743128964117
ZNF239 0.0011370349265036586 0.0008378879994823477 0.000553062403148664 0.0003857919426254766 0.0029137772717601467
RIMS3 0.0004515605695446111 0.000992096069854185 0.0009057101425711475 0.0005581146364297594 0.002907481418399703
NELL2 0.0009388728696500157 0.0011612719841979538 0.00036653819449547926 0.00042377715529833655 0.0028904602036417854
FOXP1 0.0008415357818335452 0.0006014021993142536 0.0006084592819555985 0.0008018794104280044 0.0028532766735314017
C16orf57 8.663673960112693e-05 0.0012093727981935859 0.001263317776701355 0.0002810622394245186 0.0028403895539205865
NBPF15 0.0007301946516112018 0.0011965546832406145 0.00031946775852389363 0.0005763950907799579 0.0028226121841556677
ZDHHC5 7.060327367756992e-05 0.0013165106139242375 0.0008894670413070094 0.0005389323245088404 0.002815513253417657
PISD 0.0002787185840767195 0.0012449704915985526 0.0004107866648831365 0.0008802498137217218 0.00281472555428013
RAB33B 0.00012104710050566582 0.000912243478598854 0.000553182556937687 0.00121508765845992 0.0028015607945021267
LRRN4CL 0.0007670052502753526 0.0011777990051274193 0.0004173018920521357 0.000424268678995591 0.0027863748264504986
CLCC1 0.0010515620010070437 0.0003345449891698558 0.0005057592261981985 0.0008930749632234004 0.0027849411795984984
PRR20E 0.0011734634624843653 0.0006967690487908376 0.0005984011567290397 0.0002762103998402476 0.00274484406784449
VARS2 0.0006144381877430771 0.0006788645542744032 0.00036817651876692884 0.0010741190213003407 0.00273559828208475
LGALS9C 0.0009618174683933428 0.0008603430384672688 0.0005001303654686587 0.00040880066887546913 0.0027310915412047396
ZFHX3 9.226422455648118e-05 0.001232272433034762 0.0010554260780646237 0.00035025018477705084 0.002730212920432918
C9orf27 6.577509456777763e-05 0.0009372451586748577 0.0012953158488285248 0.00042222470207300435 0.002720560804144165
LRRN1 0.001058886707419026 0.0005185376409961625 0.0006285142673168043 0.0005071337963955947 0.0027130724121275872
TBX4 0.0012331380984269794 0.00043174300623599675 0.0003913491098069827 0.0006476962084447643 0.002703926422914723
C17orf99 0.0009954172268106557 0.0010628229858295622 0.00037564998787929354 0.0002603445555715264 0.002694234756091038
TMBIM4 0.0001287384272982374 0.0009836182409497362 0.00039562014271250215 0.0011859795571108243 0.0026939563680713
LIN52 7.695339608605704e-05 0.0012535153617473066 0.0010043952693236321 0.00035646732803303196 0.0026913313551900275
ABTB2 0.00011215826639498819 0.0012213510730673736 0.0007879305336501219 0.0005691597017080569 0.0026905995748205402
ACOX3 0.0009211266262596871 0.0004395537120575277 0.0004640326175361936 0.0008504275686060034 0.002675140524459412
SNORD94 0.0005599545181483284 0.0009343639704565119 0.00043050398868420037 0.0007247427545708245 0.002649565231859865
LY6G5C 0.0011589575950809662 0.0010444285003063185 0.00023706284763640642 0.0002039847875491079 0.002644433730572799
P4HA1 7.767401327911147e-05 0.001127248718132879 0.0011578273352577358 0.00027735500037512014 0.0026401050670448465
DUSP10 0.00038721602853300215 0.0005457701343808152 0.0004704701272269797 0.001208877292014634 0.002612333582155431
POM121 7.81690032874212e-05 0.0012086560373325735 0.0008978420719738571 0.0004226697131760715 0.0026073368257699234
JDP2 0.001078190320310591 0.00031179135198684046 0.0006272938345300409 0.000585809440463946 0.0026030849472914184
RAB9P1 0.00018272270238910536 0.0012407784955193824 0.0005907092316370535 0.0005727683230636113 0.0025869787526091527
ZNF700 7.837210397760067e-05 0.0009047879639515653 0.00042676606050192945 0.0011718519127028473 0.002581778041133943
C1QTNF1 0.0006091727878747698 0.0007297146662223115 0.00045951589643296526 0.000742832724908975 0.0025412360754390215
ZNF687 0.00020376335861235613 0.0012173565432511049 0.0005263635972825446 0.0005916830253943105 0.0025391665245403164
FOXJ2 6.649014594784696e-05 0.001205443144228966 0.0008819367163420688 0.00038385279648653554 0.0025377228030054174
CPNE2 8.058232105372708e-05 0.0011533511421331982 0.0008673585546217204 0.0004113144690143434 0.0025126064868229887
GMIP 0.0006301601641723068 0.0011471834782197591 0.0005110289048377302 0.00021947791081826539 0.0025078504580480616
AGFG1 0.0006803190524492982 0.0006621458962647872 0.0005644549865456369 0.0005922028186770816 0.002499122753936804
FAM91A1 0.00012512605879478768 0.001036732218755538 0.0010922004358111285 0.00024146152275366647 0.0024955202361151207
PRKCD 0.00019683255117698223 0.001014187035134742 0.000509676200880472 0.0007585102783826018 0.002479206065574798
NDST1 0.00027675986540407296 0.0006344868176730241 0.00040019860071289137 0.0011672878802775693 0.0024787331640675576
GNRH2 0.0009539907452462552 0.0004100978872142347 0.0007845719490909732 0.0003283674326411348 0.0024770280141925977
LITAF 0.0008965438647509044 0.0005083656176561366 0.0005974966323499382 0.0004614507417066379 0.0024638568564636174
GAL3ST3 0.00012317690946995303 0.0010753370428227735 0.0006924721071687437 0.0005312397849638784 0.0024222258444253483
WDR38 0.0009822866230230515 0.000937319799069734 0.0002597215727360339 0.00023989577832005086 0.0024192237731488703
STK11IP 0.0001600254800956433 0.0006844536912072039 0.0004598412076964985 0.0010879888880239088 0.0023923092670232547
