 NT G1 G2 G3 sum
C1orf70 0.0005306022350555263 0.001530726570232802 0.0007243105990183808 0.0012172518823032187 0.004002891286609928
VASH1 0.000490992382923595 0.0019644943122307953 0.0008264179409200933 0.0007188216513986273 0.004000726287473111
SLN 0.0008697496567507389 0.001195077312710672 0.0012132895024990578 0.000616579609375668 0.0038946960813361366
TIPIN 0.00044819639328731904 0.0013229116938686268 0.0006194971283936253 0.0014321886367565245 0.003822793852306095
ITPKB 0.0003426576841579179 0.0002998505320906509 0.0015137907399288262 0.001635450561102418 0.0037917495172798132
LOC340017 0.00047351904364869397 0.00032084400413681674 0.0014809527416634138 0.0015136570666218726 0.0037889728560707974
ANXA2 0.0007319952690527505 0.0013906192852250715 0.0007160722610967285 0.0009348471109171637 0.0037735339262917147
AGFG1 0.0004648877406165884 0.0003667352820733513 0.001312993745496848 0.0016095184217111882 0.0037541351898979763
VAX2 0.0004834655568365663 0.0007549875787915292 0.0005062208631521282 0.0019695671610236395 0.0037142411598038634
PAX6 0.000541187784227932 0.0005462128508023417 0.0008434733953906458 0.001743704807618421 0.0036745788380393406
TMEM173 0.0005190959048260761 0.0015396386699414498 0.0011367221222229654 0.00046887817452368646 0.0036643348715141777
AQP10 0.0005072215144375854 0.001092145783879631 0.0007033784976168073 0.0013607481514913498 0.0036634939474253737
LOC100128675 0.0009304107538993708 0.0005055759909323947 0.0017179793372779605 0.0004919628012349638 0.0036459288833446896
C1orf100 0.0004773270898550977 0.0014535436820680664 0.0011133443612025454 0.0005842636400326766 0.0036284787731583864
KCNE4 0.0004275237436664397 0.0015519722872262144 0.0007838824594481863 0.000855616408816804 0.0036189948991576446
DBNDD2 0.0006602391621799731 0.0002989111666981049 0.0010149943834325485 0.0016437875850916187 0.003617932297402245
SPAG6 0.0004474563336512906 0.000515874335438096 0.0017369945175735046 0.0009077730219457035 0.0036080982086085945
CFTR 0.0004121282455171318 0.0015962141750871478 0.0009878295670179816 0.0005896339076391861 0.003585805895261447
PYGO1 0.0006289177090495564 0.0005398367439140533 0.0016358990598033779 0.000759302815990373 0.003563956328757361
DSE 0.0004461379248304486 0.001346711575128225 0.001321188513140229 0.0004232260398867141 0.003537264052985617
SIX3 0.0005654768658375345 0.0005002005652307852 0.0011338259323750385 0.0013090563401757605 0.0035085597036191183
PRR15 0.0004294764926642781 0.00148893394510276 0.0010010972816119205 0.0005652338909705845 0.003484741610349543
RILP 0.0004093664032593596 0.0006993505026346535 0.0006966828331225897 0.0016643235280690831 0.003469723267085686
MIR10B 0.00047552355004938185 0.0006191405473157475 0.0011775121021101818 0.001162962915145976 0.003435139114621287
CLCC1 0.0005714720562958794 0.0004516404218599259 0.0010326812099171073 0.0013741534163099656 0.0034299471043828782
NAPSB 0.0006405133191154769 0.0005187540514981157 0.0010346749351815823 0.0012346087589421325 0.0034285510647373073
MEI1 0.00045539120336279755 0.000537511456187103 0.0009595572442270868 0.0014724055757069558 0.003424865479483943
LOC84931 0.0007035059333812493 0.0008876146916345804 0.0010865041680935949 0.0007446740031177609 0.0034222987962271856
NSUN4 0.0007044354821838921 0.0013164731408881508 0.0006467867191728277 0.0007440571130734477 0.0034117524553183183
PSMD13 0.00033427282745279307 0.001314777969967295 0.0008533923109254963 0.0008901394757157664 0.003392582584061351
OR8D1 0.00028989986427876415 0.000637659893821377 0.0005906061117214249 0.0018463785286140712 0.0033645443984356375
HMGXB4 0.0004547087686561175 0.0010467776581329425 0.0012890334270173622 0.0005498005012989771 0.0033403203551053994
DLEU7 0.00047097522490151895 0.0003832485373683832 0.0013354511438543708 0.0011481832939833829 0.0033378582001076557
TRPM1 0.0004229587566292022 0.0006422774153344394 0.0006135499642106053 0.0016555761886238277 0.0033343623247980743
FAM195B 0.00039598479409126117 0.0003171637541591508 0.001332309866148962 0.001286416022120307 0.003331874436519681
SEPT8 0.00042289252283585324 0.0004055840675621803 0.000959644987192826 0.0015414274541451195 0.0033295490317359787
USP53 0.0005646499927172267 0.00042120834880918413 0.000915344728437404 0.001426598101754595 0.00332780117171841
MMP12 0.0004705575024961157 0.0010401465653727747 0.0012945607458241617 0.0005139378427476048 0.003319202656440657
ZNF354B 0.0005345265145702034 0.0007115584851120055 0.0015543870970569835 0.0005064917127460691 0.0033069638094852614
ZPBP 0.0008323836349559835 0.00024256260248686456 0.0007888610833128309 0.001441811267767274 0.003305618588522953
HDAC11 0.0007142146609124666 0.0004015882269676233 0.0006831168207614001 0.001494744762748754 0.003293664471390244
CYP1A2 0.0003054330735668664 0.000359402353913274 0.0014869139489290055 0.0011377720998682463 0.0032895214762773918
THOC6 0.0003090678865783501 0.0010716022052161295 0.0007963973315833711 0.0011028563713926256 0.003279923794770476
LITAF 0.0006626273932734563 0.0006737954638929485 0.0012192049696056943 0.0007192508082377196 0.0032748786350098188
OVOL1 0.0003476265267845811 0.00031747574167102175 0.0011961258915206684 0.0014071139454816851 0.003268342105457956
POLR2D 0.0008316730719982641 0.000921596756309234 0.0007785113752594461 0.000715471492220218 0.003247252695787162
SLC6A6 0.00040716287074535237 0.00026957497126912813 0.0014082704158439835 0.0011479702043702298 0.0032329784622286938
OSR2 0.0006926920867701215 0.000262493683317958 0.0014303767283923674 0.0008438403941549471 0.003229402892635394
SLC27A3 0.0008340049120395951 0.0012077381038872502 0.0005329506833487954 0.0006469115397995765 0.0032216052390752173
HIST1H3G 0.0003281659577272156 0.000375241190378337 0.0009378483215136308 0.0015684572381507143 0.003209712707769898
MGAT4A 0.0003076734717832008 0.0005782537690799532 0.00131059085169039 0.001012924578382929 0.003209442670936473
HAPLN2 0.00037700027197303833 0.00024808447577903735 0.0009570776939839102 0.0016175806714450948 0.0031997431131810805
YWHAZ 0.0005037649913560125 0.000343098415652912 0.001049467779582775 0.0012373362315936905 0.00313366741818539
CDC42EP5 0.0007012765486404142 0.0008357008258507396 0.0006388830654403866 0.0009418920193977294 0.0031177524593292696
C4orf31 0.0005095420185439193 0.0005738068600583093 0.0010075967187633257 0.0010265231797865954 0.00311746877715215
